village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,sc_st_population_share_pct,composite_risk_score_FROM_MODEL5,priority_category_FROM_MODEL5,urgency_score,geo_area_ha,population_density_per_ha,male_population,female_population,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,irrigation_coverage_pct,road_connectivity_score,healthcare_access_score,drainage_quality_score,nearest_town_dist_km,district_hq_dist_km,tapwater_treated,tubewell_borehole,river_canal_present,surface_water_exposure,elevation_m_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,flood_hazard_score_TARGET,runoff_coefficient_EXTERNAL_TOFILL,flood_hazard_score_FROM_MODEL1,erosion_risk_score_FROM_MODEL2,cloudburst_exceedance_probability_FROM_MODEL3,landslide_susceptibility_score_FROM_MODEL4,relocation_urgency_index,vulnerability_ratio,hazard_x_density,distance_x_risk,water_risk
519947,Bhaniyara,Vaghodia,22.393587,73.264179,1796.0,405.0,26.28,0.522,Medium (Mitigation),937.512,692.0,2.595,929.0,867.0,0.0,2.45,86.58,0.0,5.05,55.83,3,1,1,13.0,13.0,0.0,1.0,1.0,1,92.5,0.018,245.6,0.551,0.53,0.551,0.98,0.913,0.593,937.5120000000001,8.47741935483871,1.3545900000000002,6.7860000000000005,0.551
519954,Jafarpura,Vaghodia,22.389601,73.367701,358.0,81.0,53.35,0.586,Medium (Mitigation),209.788,146.0,2.452,192.0,166.0,0.0,7.48,78.23,0.0,10.2,100.0,1,0,1,18.0,25.0,0.0,0.0,0.0,0,95.0,0.236,247.2,0.535,0.52,0.535,0.98,0.933,0.604,209.78799999999998,48.5,1.436872,10.548,0.0
519952,Intoli,Vaghodia,22.38544,73.332133,1060.0,204.0,2.92,0.492,Medium (Mitigation),521.52,226.0,4.69,527.0,533.0,0.0,6.17,78.41,0.0,11.89,56.18,2,0,1,12.0,12.0,0.0,0.0,0.0,0,92.5,1.382,244.8,0.464,0.59,0.464,0.98,0.919,0.602,521.52,1.3904761904761904,2.30748,5.904,0.0
519953,Rasulabad,Vaghodia,22.379755,73.345826,2279.0,453.0,43.97,0.51,Medium (Mitigation),1162.29,1043.0,2.185,1150.0,1129.0,0.0,0.0,89.64,0.0,0.38,48.18,3,1,1,16.0,24.0,0.0,1.0,1.0,1,90.0,1.678,244.8,0.437,0.52,0.437,0.98,0.894,0.583,1162.29,14.183870967741935,1.11435,8.16,0.437
519957,Rayan Talavadi,Vaghodia,22.369731,73.378642,1597.0,336.0,24.67,0.581,Medium (Mitigation),927.857,654.0,2.442,856.0,741.0,0.0,1.37,66.26,0.0,4.58,59.91,1,1,1,15.0,20.0,0.0,1.0,1.0,1,92.5,1.758,248.0,0.429,0.52,0.429,0.98,0.914,0.592,927.857,22.427272727272726,1.418802,8.715,0.429
519948,Bhaupura,Vaghodia,22.379426,73.279252,663.0,143.0,28.21,0.557,Medium (Mitigation),369.29100000000005,324.0,2.046,335.0,328.0,0.0,9.29,82.97,0.0,4.02,69.03,3,0,1,15.0,15.0,0.0,1.0,1.0,1,97.5,0.663,246.4,0.503,0.51,0.503,0.98,0.95,0.615,369.29100000000005,9.1,1.139622,8.355,0.503
519951,Sakariya,Vaghodia,22.370251,73.321545,654.0,163.0,62.84,0.611,Medium (Mitigation),399.594,423.0,1.546,330.0,324.0,0.0,1.66,86.73,0.0,5.21,65.57,2,0,1,12.0,12.0,0.0,1.0,1.0,1,92.5,1.932,244.0,0.412,0.5,0.412,0.98,0.911,0.594,399.594,29.923809523809524,0.9446060000000001,7.332,0.412
519949,Kumetha,Vaghodia,22.36591,73.282281,1595.0,298.0,18.06,0.516,Medium (Mitigation),823.02,775.0,2.058,840.0,755.0,0.0,4.52,84.39,0.0,3.48,61.16,2,1,1,12.0,12.0,0.0,1.0,1.0,1,90.0,2.163,245.6,0.402,0.51,0.402,0.98,0.906,0.594,823.02,8.6,1.061928,6.192,0.402
519958,Morlipura,Vaghodia,22.361659,73.295115,993.0,209.0,17.72,0.56,Medium (Mitigation),556.08,394.0,2.52,513.0,480.0,0.0,2.54,84.99,0.0,5.09,85.63,2,0,1,9.0,9.0,0.0,1.0,1.0,1,100.0,2.993,244.8,0.342,0.53,0.342,0.98,0.95,0.625,556.08,8.438095238095237,1.4112000000000002,5.040000000000001,0.342
519962,Raval,Vaghodia,22.347207,73.346467,2702.0,575.0,40.64,0.508,Medium (Mitigation),1372.616,1238.0,2.183,1393.0,1309.0,0.0,2.18,79.82,0.0,4.6,100.0,3,1,1,9.0,15.0,0.0,0.0,1.0,1,100.0,2.003,244.8,0.41,0.52,0.41,0.98,0.95,0.627,1372.616,13.109677419354838,1.1089639999999998,4.572,0.41
519963,Sanoli,Vaghodia,22.346867,73.382726,1202.0,250.0,50.42,0.648,Medium (Mitigation),778.8960000000001,1033.0,1.164,616.0,586.0,0.0,0.19,86.35,0.0,6.39,44.96,1,0,1,7.0,22.0,0.0,0.0,1.0,1,100.0,1.506,245.6,0.439,0.48,0.439,0.98,0.95,0.615,778.8960000000001,45.836363636363636,0.7542719999999999,4.5360000000000005,0.439
519961,Nimetha,Vaghodia,22.346736,73.31377,2328.0,458.0,55.28,0.541,Medium (Mitigation),1259.448,1346.0,1.73,1189.0,1139.0,0.0,0.0,91.23,0.0,7.36,75.47,2,1,1,12.0,12.0,0.0,0.0,0.0,1,102.5,3.533,244.0,0.3,0.5,0.3,0.98,0.95,0.637,1259.448,26.323809523809523,0.93593,6.492000000000001,0.3
519960,Jesangpura,Vaghodia,22.337236,73.288132,811.0,162.0,29.84,0.595,Medium (Mitigation),482.545,265.0,3.06,423.0,388.0,0.0,0.75,82.33,0.0,5.26,66.67,2,0,1,10.0,10.0,0.0,0.0,0.0,1,95.0,1.906,246.4,0.421,0.54,0.421,0.98,0.932,0.604,482.54499999999996,14.209523809523809,1.8207,5.949999999999999,0.421
519978,Chipad,Vaghodia,22.331109,73.336834,944.0,204.0,16.84,0.582,Medium (Mitigation),549.408,478.0,1.975,503.0,441.0,0.0,1.26,88.7,0.0,5.02,54.48,2,0,1,10.0,16.0,0.0,1.0,0.0,1,102.5,1.162,244.8,0.468,0.51,0.468,0.98,0.95,0.658,549.408,8.019047619047619,1.14945,5.819999999999999,0.468
519984,Gajadra,Vaghodia,22.320324,73.360103,1685.0,366.0,45.22,0.521,Medium (Mitigation),877.885,864.0,1.95,851.0,834.0,0.0,1.51,88.64,0.0,9.85,40.52,2,0,1,9.0,15.0,0.0,0.0,0.0,0,100.0,0.636,244.8,0.504,0.51,0.504,0.98,0.95,0.616,877.885,21.53333333333333,1.01595,4.689,0.0
519979,Navi Jambuvai,Vaghodia,22.331554,73.307663,491.0,116.0,35.64,0.586,Medium (Mitigation),287.726,238.0,2.063,265.0,226.0,0.0,1.67,75.73,0.0,5.86,44.2,2,0,1,10.0,16.0,0.0,1.0,0.0,1,92.5,1.861,244.0,0.418,0.51,0.418,0.98,0.911,0.594,287.726,16.97142857142857,1.208918,5.859999999999999,0.418
519959,Sikandarpura,Vaghodia,22.333964,73.270463,2905.0,653.0,11.6,0.675,High (Relocation Priority),1960.875,161.0,18.043,1538.0,1367.0,0.0,0.62,78.26,0.0,5.59,69.84,1,0,1,7.0,7.0,0.0,0.0,0.0,1,97.5,2.805,245.6,0.404,0.85,0.404,0.98,0.949,0.613,1960.8750000000002,10.545454545454545,12.179025000000001,4.7250000000000005,0.404
519982,Shripore Timbi,Vaghodia,22.316,73.300323,670.0,142.0,40.6,0.609,Medium (Mitigation),408.03,481.0,1.393,348.0,322.0,0.0,1.66,33.26,0.0,4.57,31.25,2,0,1,6.0,6.0,0.0,0.0,1.0,1,100.0,0.677,244.0,0.498,0.49,0.498,0.98,0.95,0.638,408.03,19.333333333333332,0.848337,3.654,0.498
519977,Khandha,Vaghodia,22.325434,73.374753,1128.0,223.0,52.3,0.652,High (Relocation Priority),735.456,385.0,2.93,578.0,550.0,0.0,1.94,90.58,0.0,6.37,15.29,2,0,1,6.0,22.0,0.0,0.0,0.0,1,97.5,0.051,245.6,0.55,0.54,0.55,0.98,0.95,0.616,735.456,24.9047619047619,1.9103600000000003,3.912,0.55
519976,Nava Ajva,Vaghodia,22.323725,73.395499,869.0,200.0,46.61,0.619,Medium (Mitigation),537.911,639.0,1.36,450.0,419.0,0.0,2.35,86.07,0.0,5.01,7.27,2,0,1,4.0,25.0,0.0,1.0,1.0,1,95.0,0.243,247.2,0.53,0.49,0.53,0.98,0.935,0.605,537.911,22.195238095238093,0.84184,2.476,0.53
519980,Bakrol,Vaghodia,22.323132,73.284063,1017.0,190.0,49.26,0.615,Medium (Mitigation),625.455,680.0,1.496,509.0,508.0,0.0,0.88,90.88,0.0,3.53,50.16,2,0,1,6.0,6.0,0.0,0.0,1.0,1,100.0,1.03,246.4,0.475,0.49,0.475,0.98,0.95,0.626,625.455,23.457142857142856,0.92004,3.69,0.475
520006,Ropa,Vaghodia,22.267676,73.333045,633.0,127.0,30.02,0.72,High (Relocation Priority),455.76,173.0,3.659,327.0,306.0,0.0,2.31,84.39,0.0,4.62,61.64,0,0,1,13.0,13.0,0.0,1.0,0.0,1,92.5,0.119,244.8,0.548,0.56,0.548,0.98,0.917,0.596,455.76,300.2,2.63448,9.36,0.548
519983,Bhadol Khurd,Vaghodia,22.318998,73.322901,458.0,101.0,22.27,0.577,Medium (Mitigation),264.266,219.0,2.091,238.0,220.0,0.0,0.0,89.95,0.0,5.02,51.27,2,0,1,11.0,18.0,0.0,1.0,0.0,1,105.0,1.922,243.2,0.414,0.51,0.414,0.98,0.95,0.637,264.26599999999996,10.604761904761904,1.206507,6.3469999999999995,0.414
519981,Hanumanpura,Vaghodia,22.315167,73.270079,504.0,121.0,41.47,0.594,Medium (Mitigation),299.376,251.0,2.008,255.0,249.0,0.0,0.0,84.06,0.0,5.58,52.13,2,0,1,6.0,6.0,0.0,0.0,1.0,1,92.5,1.83,246.4,0.422,0.51,0.422,0.98,0.917,0.595,299.376,19.747619047619047,1.192752,3.564,0.422
520000,Alva,Vaghodia,22.308185,73.32646,2066.0,415.0,22.07,0.562,Medium (Mitigation),1161.092,649.0,3.183,1052.0,1014.0,0.0,3.4,87.5,0.0,4.63,70.55,2,1,1,10.0,17.0,0.0,1.0,0.0,1,97.5,0.679,244.0,0.507,0.55,0.507,0.98,0.938,0.605,1161.092,10.50952380952381,1.7888460000000002,5.620000000000001,0.507
520001,Amodar,Vaghodia,22.298566,73.303627,1591.0,348.0,21.43,0.483,Medium (Mitigation),768.453,335.0,4.749,805.0,786.0,0.0,1.19,86.61,0.0,4.76,100.0,3,0,1,4.0,4.0,0.0,1.0,0.0,0,102.5,0.875,243.2,0.499,0.59,0.499,0.98,0.95,0.635,768.453,6.912903225806451,2.293767,1.932,0.0
520007,Limda,Vaghodia,22.283762,73.362083,2608.0,574.0,54.68,0.557,Medium (Mitigation),1452.6560000000002,875.0,2.981,1319.0,1289.0,0.0,1.14,94.06,0.0,4.8,58.32,3,1,1,5.0,15.0,0.0,1.0,0.0,1,85.0,0.183,245.6,0.567,0.54,0.567,0.98,0.865,0.564,1452.6560000000002,17.638709677419353,1.660417,2.785,0.567
519999,Kamlapura,Vaghodia,22.287513,73.334125,433.0,81.0,66.97,0.621,Medium (Mitigation),268.893,289.0,1.498,215.0,218.0,0.0,1.38,92.39,0.0,4.5,63.67,2,0,1,10.0,25.0,0.0,0.0,0.0,1,92.5,1.613,245.6,0.433,0.49,0.433,0.98,0.915,0.595,268.893,31.89047619047619,0.930258,6.21,0.433
519998,Dattapura,Vaghodia,22.290134,73.350391,40.0,10.0,50.0,0.548,Medium (Mitigation),21.92,131.0,0.305,22.0,18.0,0.0,0.72,74.82,11.51,3.6,48.08,1,0,0,6.0,14.0,0.0,0.0,0.0,0,92.5,0.798,245.6,0.486,0.46,0.486,0.98,0.914,0.594,21.92,45.45454545454545,0.16714,3.2880000000000003,0.0
520003,Pipaliya,Vaghodia,22.286007,73.31567,1320.0,291.0,56.29,0.434,Medium (Mitigation),572.88,634.0,2.082,693.0,627.0,0.0,1.89,87.7,0.0,5.36,16.01,3,1,1,8.0,18.0,0.0,0.0,0.0,0,90.0,0.914,244.0,0.489,0.51,0.489,0.98,0.892,0.583,572.88,18.15806451612903,0.903588,3.472,0.0
520002,Pavlepur,Vaghodia,22.284299,73.289908,1313.0,308.0,38.23,0.459,Medium (Mitigation),602.667,668.0,1.966,681.0,632.0,0.0,4.19,86.55,0.0,2.84,62.18,3,0,1,4.0,4.0,0.0,0.0,0.0,0,92.5,0.834,243.2,0.49,0.51,0.49,0.98,0.91,0.594,602.667,12.332258064516127,0.902394,1.836,0.0
520008,Madheli,Vaghodia,22.265344,73.374207,2057.0,434.0,37.72,0.556,Medium (Mitigation),1143.692,877.0,2.345,1061.0,996.0,0.0,1.82,89.05,0.0,4.68,33.29,3,0,1,8.0,18.0,0.0,1.0,0.0,1,90.0,1.307,244.8,0.463,0.52,0.463,0.98,0.899,0.586,1143.692,12.16774193548387,1.3038200000000002,4.448,0.463
520004,Umarva,Vaghodia,22.269155,73.310472,1090.0,265.0,34.95,0.497,Medium (Mitigation),541.73,660.0,1.652,594.0,496.0,0.0,2.12,91.52,0.0,3.64,74.5,1,1,1,9.0,9.0,0.0,1.0,0.0,0,95.0,1.056,243.2,0.473,0.5,0.473,0.98,0.941,0.615,541.73,31.772727272727273,0.821044,4.473,0.0
520005,Mastupura,Vaghodia,22.258596,73.318803,487.0,131.0,62.63,0.646,Medium (Mitigation),314.60200000000003,236.0,2.064,264.0,223.0,0.0,2.53,83.12,0.0,6.33,84.26,2,0,1,13.0,13.0,0.0,1.0,0.0,1,92.5,0.202,244.0,0.534,0.51,0.534,0.98,0.916,0.596,314.60200000000003,29.823809523809523,1.333344,8.398,0.534
520019,Falod,Vaghodia,22.251891,73.393337,1903.0,422.0,23.7,0.642,Medium (Mitigation),1221.726,370.0,5.143,977.0,926.0,0.0,2.7,85.41,0.0,5.95,47.47,2,0,1,8.0,30.0,0.0,1.0,1.0,1,100.0,0.473,243.2,0.529,0.6,0.529,0.98,0.95,0.629,1221.726,11.285714285714285,3.301806,5.136,0.529
519927,Alamgir,Vadodara Rural,22.211725,73.197007,0.0,0.0,28.63,0.48,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,85.0,1.239,244.8,0.488,0.51,0.488,0.02,0.862,0.563,0.0,286.29999999999995,0.96,0.0,0.0
519906,Nandesari,Vadodara Rural,22.41435,73.095614,8290.0,1717.0,28.63,0.461,Medium (Mitigation),3821.69,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,1.095,120.0,0.708,0.51,0.708,0.02,0.388,0.286,3821.69,286.29999999999995,0.922,0.0,0.0
519909,Bajwa,Vadodara Rural,22.366252,73.140935,9611.0,1906.0,28.63,0.472,Medium (Mitigation),4536.392,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.401,120.0,0.756,0.51,0.756,0.02,0.388,0.286,4536.392,286.29999999999995,0.944,0.0,0.0
519907,Ranoli,Vadodara Rural,22.398552,73.131306,11726.0,2511.0,28.63,0.447,Medium (Mitigation),5241.522,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,1.995,120.0,0.645,0.51,0.645,0.02,0.388,0.286,5241.522,286.29999999999995,0.894,0.0,0.0
519908,Karachiya,Vadodara Rural,22.379471,73.131637,7103.0,1565.0,28.63,0.471,Medium (Mitigation),3345.513,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.471,120.0,0.751,0.51,0.751,0.02,0.388,0.286,3345.513,286.29999999999995,0.942,0.0,0.0
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,3417.0,884.0,28.63,0.483,Medium (Mitigation),1650.411,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,102.5,1.587,245.6,0.438,0.51,0.438,0.02,0.95,0.639,1650.411,286.29999999999995,0.966,0.0,0.0
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,3679.0,833.0,28.63,0.498,Medium (Mitigation),1832.142,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,90.0,0.155,247.2,0.543,0.51,0.543,0.02,0.904,0.587,1832.142,286.29999999999995,0.996,0.0,0.0
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,2242.0,574.0,28.63,0.464,Medium (Mitigation),1040.288,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.918,120.0,0.72,0.51,0.72,0.02,0.388,0.286,1040.288,286.29999999999995,0.928,0.0,0.0
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,1951.0,603.0,28.63,0.456,Medium (Mitigation),889.6560000000001,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,1.394,120.0,0.687,0.51,0.687,0.02,0.388,0.286,889.6560000000001,286.29999999999995,0.912,0.0,0.0
519911,Undera,Vadodara Rural,22.343372,73.137039,16902.0,3434.0,28.63,0.471,Medium (Mitigation),7960.842,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.478,120.0,0.751,0.51,0.751,0.02,0.388,0.286,7960.842,286.29999999999995,0.942,0.0,0.0
519919,Dasharath,Vadodara Rural,22.385983,73.157488,0.0,0.0,28.63,0.452,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,1.656,120.0,0.668,0.51,0.668,0.02,0.388,0.286,0.0,286.29999999999995,0.904,0.0,0.0
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,0.0,0.0,28.63,0.472,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.401,120.0,0.756,0.51,0.756,0.02,0.388,0.286,0.0,286.29999999999995,0.944,0.0,0.0
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,0.0,0.0,28.63,0.468,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.656,120.0,0.738,0.51,0.738,0.02,0.388,0.286,0.0,286.29999999999995,0.936,0.0,0.0
519924,Sevasi,Vadodara Rural,22.306627,73.117423,0.0,0.0,28.63,0.5,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,102.5,0.5,244.8,0.514,0.51,0.514,0.02,0.95,0.638,0.0,286.29999999999995,1.0,0.0,0.0
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,0.0,0.0,28.63,0.503,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,102.5,0.171,245.6,0.537,0.51,0.537,0.02,0.95,0.608,0.0,286.29999999999995,1.006,0.0,0.0
519925,Bhayli,Vadodara Rural,22.281721,73.121784,0.0,0.0,28.63,0.494,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,100.0,0.847,245.6,0.49,0.51,0.49,0.02,0.95,0.629,0.0,286.29999999999995,0.988,0.0,0.0
519926,Bil,Vadodara Rural,22.248134,73.140536,0.0,0.0,28.63,0.478,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,90.0,1.387,245.6,0.457,0.51,0.457,0.02,0.9,0.586,0.0,286.29999999999995,0.956,0.0,0.0
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,0.0,0.0,28.63,0.467,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,0.692,120.0,0.736,0.51,0.736,0.02,0.388,0.286,0.0,286.29999999999995,0.934,0.0,0.0
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,4929.0,1081.0,28.63,0.498,Medium (Mitigation),2454.642,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,92.5,0.233,244.0,0.532,0.51,0.532,0.02,0.915,0.596,2454.642,286.29999999999995,0.996,0.0,0.0
520022,Jarod CT,Vaghodia,22.429672,73.332882,7200.0,1601.0,28.63,0.488,Medium (Mitigation),3513.6,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,97.5,1.098,244.0,0.472,0.51,0.472,0.02,0.946,0.613,3513.6,286.29999999999995,0.976,0.0,0.0
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,16604.0,3604.0,28.63,0.456,Medium (Mitigation),7571.424,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,1.441,120.0,0.683,0.51,0.683,0.02,0.388,0.286,7571.424,286.29999999999995,0.912,0.0,0.0
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,248.0,60.0,28.63,0.491,Medium (Mitigation),121.768,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,97.5,0.978,246.4,0.481,0.51,0.481,0.02,0.95,0.615,121.768,286.29999999999995,0.982,0.0,0.0
519921,Dumad,Vadodara Rural,22.376152,73.201184,0.0,0.0,28.63,0.473,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,87.5,1.72,247.2,0.445,0.51,0.445,0.02,0.883,0.574,0.0,286.29999999999995,0.946,0.0,0.0
519922,Vemali,Vadodara Rural,22.35407,73.209843,0.0,0.0,28.63,0.498,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,87.5,0.193,247.2,0.552,0.51,0.552,0.02,0.887,0.577,0.0,286.29999999999995,0.996,0.0,0.0
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,0.0,0.0,28.63,0.437,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,25.0,2.62,120.0,0.601,0.51,0.601,0.02,0.388,0.286,0.0,286.29999999999995,0.874,0.0,0.0
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,0.0,0.0,28.63,0.473,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,85.0,1.728,246.4,0.455,0.51,0.455,0.02,0.865,0.564,0.0,286.29999999999995,0.946,0.0,0.0
519914,Harni OG,Vadodara Rural,22.344634,73.257466,0.0,0.0,28.63,0.46,Medium (Mitigation),0.0,0.0,,0.0,0.0,,,,,,,0,0,0,0.0,,,,,0,95.0,2.846,245.6,0.35,0.51,0.35,0.02,0.937,0.607,0.0,286.29999999999995,0.92,0.0,0.0
520943,Bamboj,Dabhoi,22.211975,73.457983,1331.0,289.0,33.66,0.601,Medium (Mitigation),799.9309999999999,695.0,1.915,708.0,623.0,3.88,4.6,86.33,0.0,5.18,83.33,2,0,0,20.0,55.0,0.0,1.0,1.0,1,92.5,0.659,245.6,0.502,0.5,0.502,0.98,0.917,0.59,799.9309999999999,16.028571428571425,1.150915,12.02,0.502
520945,Lunadra,Dabhoi,22.206681,73.479518,245.0,55.0,71.02,0.548,Medium (Mitigation),134.26000000000002,241.0,1.017,131.0,114.0,4.96,0.0,85.12,0.0,4.96,51.46,2,0,1,17.0,45.0,0.0,1.0,0.0,0,95.0,0.048,246.4,0.54,0.47,0.54,0.98,0.947,0.608,134.26000000000002,33.819047619047616,0.557316,9.316,0.0
520942,Naranpura,Dabhoi,22.204176,73.42546,180.0,41.0,6.67,0.576,Medium (Mitigation),103.68,105.0,1.714,105.0,75.0,0.0,11.43,81.9,0.0,6.67,100.0,2,0,0,7.0,35.0,0.0,1.0,1.0,1,95.0,0.348,247.2,0.524,0.5,0.524,0.98,0.947,0.615,103.67999999999999,3.176190476190476,0.9872639999999999,4.032,0.524
520946,Simaliya,Dabhoi,22.19153,73.482411,3180.0,669.0,61.01,0.547,Medium (Mitigation),1739.46,980.0,3.245,1632.0,1548.0,12.04,2.14,81.22,0.0,4.59,100.0,3,1,0,12.0,47.0,0.0,1.0,1.0,1,92.5,1.524,246.4,0.444,0.52,0.444,0.98,0.917,0.577,1739.46,19.68064516129032,1.7750150000000002,6.564,0.444
520947,Sunvalja,Dabhoi,22.193872,73.456124,492.0,100.0,12.8,0.475,Medium (Mitigation),233.7,258.0,1.907,258.0,234.0,4.26,3.1,86.82,0.0,5.81,100.0,2,0,0,7.0,45.0,0.0,1.0,0.0,0,97.5,1.0,244.8,0.477,0.5,0.477,0.98,0.95,0.61,233.7,6.095238095238095,0.905825,3.3249999999999997,0.0
520941,Karalipura,Dabhoi,22.196452,73.417099,306.0,71.0,83.01,0.674,High (Relocation Priority),206.244,120.0,2.55,165.0,141.0,0.0,2.5,90.0,0.0,0.83,74.07,2,0,0,10.0,46.0,0.0,1.0,1.0,1,95.0,0.55,247.2,0.514,0.53,0.514,0.98,0.936,0.605,206.244,39.52857142857143,1.7187,6.74,0.514
520948,Dangiwada,Dabhoi,22.186472,73.434297,737.0,160.0,43.83,0.597,Medium (Mitigation),439.989,481.0,1.532,382.0,355.0,4.37,4.57,85.86,0.0,5.2,75.06,2,0,2,7.0,32.0,0.0,1.0,1.0,1,87.5,1.306,246.4,0.47,0.49,0.47,0.98,0.884,0.569,439.989,20.87142857142857,0.914604,4.179,0.47
520965,Gopalpura,Dabhoi,22.169907,73.49663,517.0,107.0,74.27,0.439,Medium (Mitigation),226.963,462.0,1.119,276.0,241.0,0.0,0.0,100.0,0.0,0.0,86.58,3,0,2,14.0,42.0,0.0,1.0,1.0,1,25.0,3.111,120.0,0.562,0.48,0.562,0.038,0.388,0.286,226.963,23.95806451612903,0.491241,6.146,0.562
520950,Vasaipura,Dabhoi,22.178906,73.405451,534.0,120.0,11.24,0.446,Medium (Mitigation),238.164,177.0,3.017,281.0,253.0,6.21,5.08,84.18,0.0,4.52,95.97,3,0,0,6.0,37.0,0.0,1.0,0.0,0,87.5,0.663,244.8,0.521,0.53,0.521,0.98,0.901,0.587,238.16400000000002,3.6258064516129034,1.345582,2.676,0.0
520949,Pragpura,Dabhoi,22.180934,73.423394,425.0,93.0,75.29,0.599,Medium (Mitigation),254.575,256.0,1.66,229.0,196.0,5.06,3.89,83.66,0.0,7.39,100.0,2,1,1,7.0,35.0,0.0,1.0,1.0,1,87.5,0.888,244.8,0.499,0.49,0.499,0.98,0.893,0.58,254.575,35.852380952380955,0.9943399999999999,4.193,0.499
520964,Akotadar,Dabhoi,22.17537,73.463987,1395.0,266.0,92.9,0.58,Medium (Mitigation),809.0999999999999,605.0,2.306,708.0,687.0,0.0,15.21,80.17,0.0,4.63,82.47,2,0,2,8.0,44.0,0.0,1.0,0.0,0,87.5,0.455,245.6,0.534,0.52,0.534,0.98,0.88,0.574,809.0999999999999,44.23809523809524,1.33748,4.64,0.0
520963,Pansoli,Dabhoi,22.166243,73.452333,2213.0,425.0,72.39,0.623,Medium (Mitigation),1378.699,769.0,2.878,1127.0,1086.0,0.0,5.45,87.14,0.26,4.81,37.26,3,0,2,9.0,40.0,0.0,0.0,1.0,1,87.5,0.279,246.4,0.55,0.54,0.55,0.98,0.89,0.584,1378.699,23.351612903225806,1.792994,5.607,0.55
520962,Morpura,Dabhoi,22.16282,73.420509,492.0,95.0,48.37,0.666,High (Relocation Priority),327.672,80.0,6.15,254.0,238.0,7.59,3.8,83.54,0.0,5.06,100.0,2,0,0,5.0,30.0,0.0,1.0,1.0,1,87.5,1.118,244.8,0.502,0.62,0.502,0.98,0.879,0.562,327.672,23.03333333333333,4.0959,3.33,0.502
